 Hexane    S.F.Parker, ISIS, Ref: J. Chem. Phys.,111 (1999) p429-437                                                               
C    (CM-1)         COUNTS           ERROR
   2.097877E+02   1.487678E+00   2.230055E-02
   2.108367E+02   1.471343E+00   2.213878E-02
   2.118909E+02   1.465621E+00   2.205822E-02
   2.129503E+02   1.472404E+00   2.207109E-02
   2.140151E+02   1.474120E+00   2.204517E-02
   2.150851E+02   1.436052E+00   2.172055E-02
   2.161606E+02   1.470196E+00   2.193864E-02
   2.172413E+02   1.486156E+00   2.201874E-02
   2.183276E+02   1.482262E+00   2.195162E-02
   2.194192E+02   1.470143E+00   2.182376E-02
   2.205163E+02   1.465947E+00   2.175429E-02
   2.216189E+02   1.448186E+00   2.158466E-02
   2.227270E+02   1.469453E+00   2.170470E-02
   2.238406E+02   1.458343E+00   2.158542E-02
   2.249598E+02   1.461247E+00   2.157057E-02
   2.260846E+02   1.484633E+00   2.170613E-02
   2.272150E+02   1.495931E+00   2.175311E-02
   2.283511E+02   1.538699E+00   2.202761E-02
   2.294929E+02   1.585216E+00   2.232341E-02
   2.306403E+02   1.624974E+00   2.256835E-02
   2.317935E+02   1.731858E+00   2.326594E-02
   2.329525E+02   1.830421E+00   2.388526E-02
   2.341172E+02   1.935397E+00   2.452689E-02
   2.352878E+02   2.121439E+00   2.564431E-02
   2.364643E+02   2.327585E+00   2.682496E-02
   2.376466E+02   2.505637E+00   2.779337E-02
   2.388348E+02   2.685565E+00   2.873337E-02
   2.400290E+02   2.839335E+00   2.950189E-02
   2.412292E+02   2.924892E+00   2.990050E-02
   2.424353E+02   3.088786E+00   3.068108E-02
   2.436475E+02   3.211100E+00   3.123470E-02
   2.448657E+02   3.264007E+00   3.144262E-02
   2.460900E+02   3.270756E+00   3.142860E-02
   2.473205E+02   3.233723E+00   3.120346E-02
   2.485571E+02   3.178163E+00   3.088771E-02
   2.497999E+02   3.130496E+00   3.060927E-02
   2.510489E+02   3.040684E+00   3.012263E-02
   2.523041E+02   2.978837E+00   2.977214E-02
   2.535656E+02   3.013020E+00   2.990009E-02
   2.548335E+02   3.104421E+00   3.030718E-02
   2.561076E+02   3.187055E+00   3.066546E-02
   2.573882E+02   3.257268E+00   3.095877E-02
   2.586751E+02   3.194520E+00   3.061555E-02
   2.599685E+02   3.030765E+00   2.977886E-02
   2.612683E+02   2.777351E+00   2.846760E-02
   2.625746E+02   2.458486E+00   2.674805E-02
   2.638875E+02   2.113678E+00   2.476871E-02
   2.652069E+02   1.814531E+00   2.291942E-02
   2.665330E+02   1.634454E+00   2.172500E-02
   2.678657E+02   1.539183E+00   2.105515E-02
   2.692050E+02   1.487620E+00   2.067378E-02
   2.705510E+02   1.473966E+00   2.055369E-02
   2.719038E+02   1.463638E+00   2.045649E-02
   2.732633E+02   1.458090E+00   2.039309E-02
   2.746296E+02   1.454430E+00   2.034270E-02
   2.760027E+02   1.466212E+00   2.040058E-02
   2.773828E+02   1.484325E+00   2.050221E-02
   2.787697E+02   1.473021E+00   2.040039E-02
   2.801635E+02   1.457233E+00   2.026851E-02
   2.815643E+02   1.464837E+00   2.029833E-02
   2.829722E+02   1.448819E+00   2.016433E-02
   2.843870E+02   1.458739E+00   2.021071E-02
   2.858090E+02   1.485091E+00   2.036984E-02
   2.872380E+02   1.517040E+00   2.056509E-02
   2.886742E+02   1.534904E+00   2.066412E-02
   2.901176E+02   1.553190E+00   2.076392E-02
   2.915681E+02   1.584163E+00   2.094677E-02
   2.930260E+02   1.610819E+00   2.110017E-02
